STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,CITIZENSHIP,Nationalité,FREQ,Fréquence d'observation,MEASURE,Mesure,SEX,Sexe,BIRTH_PLACE,Lieu de naissance,EDUCATION_LEV,Niveau d'éducation,UNIT_MEASURE,Unité de mesure,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Decimals
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LTU,Lituanie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,70.59999847,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,SVK,République slovaque,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,79.06616974,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,AUT,Autriche,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,73.38356781,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,63.95582962,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,HUN,Hongrie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2022,,80.59809113,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ISL,Islande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,75.30000305,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,FIN,Finlande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,72.99713898,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,BEL,Belgique,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,66.09211731,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LTU,Lituanie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,75.09999847,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,CHE,Suisse,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,78.80000305,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,FRA,France,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,67.11225128,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,SVN,Slovénie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,68.6169281,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,EST,Estonie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2017,,77.39666748,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,DEU,Allemagne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,76.27480316,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ITA,Italie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,57.40103149,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ESP,Espagne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,57.40000153,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,DEU,Allemagne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2018,,76.67964935,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,CHE,Suisse,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,84,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,66,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,IRL,Irlande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2012,,64.18231964,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,DNK,Danemark,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,75.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LVA,Lettonie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2019,,70.49416351,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,PRT,Portugal,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,67.90435028,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,NLD,Pays-Bas,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2022,,83.99919128,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LUX,Luxembourg,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,75.80000305,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LTU,Lituanie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,71.69999695,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,62.70368195,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,BEL,Belgique,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,65.51461792,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,POL,Pologne,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,76.38602448,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,ISL,Islande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2017,,85.92537689,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,EST,Estonie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,77.10158539,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,SWE,Suède,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,M,Sexe masculin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,68.45491028,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,39.90063095,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,FRA,France,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2020,,59.82404327,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,FIN,Finlande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2021,,66.22652435,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,FIN,Finlande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2022,,70.38149261,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,FIN,Finlande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2012,,63.82236099,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,FIN,Finlande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2013,,63.38925934,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,FIN,Finlande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2014,,60.69659042,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,FIN,Finlande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2015,,59.25593948,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,FIN,Finlande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2016,,58.9925499,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,FIN,Finlande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2017,,60.31723022,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,FIN,Finlande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2018,,62.21810913,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,FIN,Finlande,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,_T,Total,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2019,,64.19850159,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LTU,Lituanie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2021,,72.32598877,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LTU,Lituanie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2022,,73.84439087,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LTU,Lituanie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2018,,71.69629669,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,LTU,Lituanie,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2019,,72.68431091,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2021,,48.62168121,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2022,,51.64550018,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2012,,41.75407028,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2013,,39.95568085,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2014,,40.93254089,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2015,,42.26517105,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2016,,43.2857399,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2017,,44.60823059,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2018,,45.76684952,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,GRC,Grèce,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,NB,Nés dans le pays,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2019,,47.90541077,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Résultats des immigrés sur le marché du travail - Taux d'emploi, de chômage et de participation par sexe",I,AUT,Autriche,_Z,Non applicable,A,Annuelle,EMP_WAP,Taux d'emploi,F,Sexe féminin,FB,Nés à l'étranger,_Z,Non applicable,PT_WAP_SUB,Pourcentage de la population en âge de travailler dans le même sous-groupe,2021,,60.5783844,,A,Normal value,0,Units,1,One
